ItemID,Weight,Size,Fragility,storedIn,DestinationWarehouse
Item_3243,12.05,2.14,Medium,Bin,Warehouse_A
Item_3244,20.5,4.25,Low,Bin,Warehouse_A
Item_3245,32.31,1.32,Low,Pallet,Warehouse_A
Item_3246,7.1,0.64,Medium,Pallet,Warehouse_A
Item_3247,34.62,2.9,Low,Shelf,Warehouse_B
Item_3248,36.16,3.92,High,Bin,Warehouse_A
Item_3249,12.12,2.32,Low,Shelf,Warehouse_B
Item_3250,40.13,3.99,Medium,Shelf,Warehouse_B
Item_3251,38.61,4.12,Medium,Shelf,Warehouse_B
Item_3252,7.12,1.97,Low,Bin,Warehouse_A
Item_3253,28.28,4.33,Medium,Shelf,Warehouse_B
Item_3254,27.96,4.23,Low,Pallet,Warehouse_A
Item_3255,5.17,4.05,Medium,Pallet,Warehouse_A
Item_3256,25.48,4.52,Low,Bin,Warehouse_A
Item_3257,47.55,1.06,High,Pallet,Warehouse_A
Item_3258,11.26,1.93,Low,Pallet,Warehouse_A
Item_3259,5.8,2.27,Medium,Bin,Warehouse_A
Item_3260,18.13,2.89,Low,Shelf,Warehouse_B
Item_3261,43.04,3.1,Low,Bin,Warehouse_A
Item_3262,5.11,3.14,Low,Shelf,Warehouse_C
Item_3263,47.23,0.77,Low,Bin,Warehouse_A
Item_3264,16.4,4.9,Low,Shelf,Warehouse_B
Item_3265,33.23,2.79,Low,Bin,Warehouse_A
Item_3266,23.69,4.13,Medium,Pallet,Warehouse_A
Item_3267,8.97,2.29,Low,Pallet,Warehouse_A
Item_3268,49.43,0.43,Low,Pallet,Warehouse_A
Item_3269,31.16,1.07,Low,Pallet,Warehouse_A
Item_3270,17.59,4.89,Medium,Bin,Warehouse_A
Item_3271,5.91,4.8,Low,Shelf,Warehouse_C
Item_3272,5.64,4.86,Low,Pallet,Warehouse_A
Item_3273,17.28,3.5,Medium,Shelf,Warehouse_B
Item_3274,39.13,2.72,Medium,Shelf,Warehouse_B
Item_3275,9.59,2.6,Medium,Bin,Warehouse_A
Item_3276,29.26,3.51,Low,Pallet,Warehouse_A
Item_3277,27.45,2.58,Low,Pallet,Warehouse_A
Item_3278,9.55,0.74,Low,Shelf,Warehouse_C
Item_3279,10.42,2.12,Low,Pallet,Warehouse_A
Item_3280,5.88,3.23,Low,Pallet,Warehouse_A
Item_3281,5.14,0.32,High,Bin,Warehouse_A
Item_3282,5.25,3.63,Low,Pallet,Warehouse_A
Item_3283,11.18,2.8,Medium,Bin,Warehouse_A
Item_3284,34.49,4.8,Medium,Bin,Warehouse_A
Item_3285,18.58,1.74,Low,Pallet,Warehouse_A
Item_3286,30.06,1.31,High,Pallet,Warehouse_A
Item_3287,40.63,2.95,Medium,Pallet,Warehouse_A
Item_3288,3.14,3.71,Low,Shelf,Warehouse_C
Item_3289,6.14,3.93,Low,Bin,Warehouse_A
Item_3290,43.74,0.49,Low,Shelf,Warehouse_B
Item_3291,30.96,0.41,Low,Bin,Warehouse_A
Item_3292,8.9,2.24,Medium,Bin,Warehouse_A
Item_3293,1.72,0.11,Low,Pallet,Warehouse_A
Item_3294,21.81,0.54,Low,Pallet,Warehouse_A
Item_3295,48.76,1.61,Low,Shelf,Warehouse_B
Item_3296,49.57,2.32,Low,Shelf,Warehouse_B
Item_3297,27.05,1.63,Medium,Shelf,Warehouse_B
Item_3298,8.91,2.6,Low,Shelf,Warehouse_C
Item_3299,8.69,1.89,Medium,Pallet,Warehouse_A
Item_3300,4.9,3.17,Medium,Shelf,Warehouse_C
Item_3301,33.07,4.27,Medium,Pallet,Warehouse_A
Item_3302,15.88,3.37,Low,Shelf,Warehouse_B
Item_3303,31.31,4.08,Low,Shelf,Warehouse_B
Item_3304,47.85,3.0,Low,Pallet,Warehouse_A
Item_3305,34.19,3.63,Low,Pallet,Warehouse_A
Item_3306,17.35,2.54,Medium,Bin,Warehouse_A
Item_3307,18.19,2.63,Low,Bin,Warehouse_A
Item_3308,42.8,4.58,Low,Shelf,Warehouse_B
Item_3309,32.49,1.26,Medium,Shelf,Warehouse_B
Item_3310,3.12,0.39,Low,Bin,Warehouse_C
Item_3311,10.91,4.2,High,Shelf,Warehouse_B
Item_3312,46.35,4.86,Low,Bin,Warehouse_A
Item_3313,0.23,0.35,Medium,Bin,Warehouse_C
Item_3314,41.09,0.88,Low,Pallet,Warehouse_A
Item_3315,0.3,2.38,High,Shelf,Warehouse_C
Item_3316,15.53,3.58,Low,Shelf,Warehouse_B
Item_3317,26.87,3.54,Low,Pallet,Warehouse_A
Item_3318,19.77,4.57,Low,Bin,Warehouse_A
Item_3319,30.66,3.74,Low,Shelf,Warehouse_B
Item_3320,16.25,0.91,High,Shelf,Warehouse_B
Item_3321,31.25,0.28,Medium,Bin,Warehouse_A
Item_3322,4.8,1.79,Medium,Bin,Warehouse_C
Item_3323,1.46,0.25,Low,Shelf,Warehouse_C
Item_3324,5.9,4.43,Medium,Bin,Warehouse_A
Item_3325,15.0,3.91,Low,Shelf,Warehouse_B
Item_3326,36.39,3.28,Medium,Shelf,Warehouse_B
Item_3327,29.43,4.19,Low,Shelf,Warehouse_B
Item_3328,13.26,1.25,Low,Bin,Warehouse_A
Item_3329,36.2,4.53,Medium,Pallet,Warehouse_A
Item_3330,0.39,2.85,Low,Shelf,Warehouse_C
Item_3331,6.52,1.83,High,Bin,Warehouse_A
Item_3332,7.6,1.65,Medium,Pallet,Warehouse_A
Item_3333,9.68,0.81,Low,Bin,Warehouse_A
Item_3334,29.48,0.74,Low,Shelf,Warehouse_B
Item_3335,9.09,2.39,Medium,Pallet,Warehouse_A
Item_3336,14.16,2.85,Low,Pallet,Warehouse_A
Item_3337,32.49,1.99,Medium,Pallet,Warehouse_A
Item_3338,4.51,4.77,Medium,Bin,Warehouse_C
Item_3339,40.31,4.7,Medium,Bin,Warehouse_A
Item_3340,8.99,4.17,Medium,Pallet,Warehouse_A
Item_3341,7.63,0.36,Low,Shelf,Warehouse_C
Item_3342,28.75,4.21,Low,Shelf,Warehouse_B
Item_3343,5.04,2.82,High,Pallet,Warehouse_A
Item_3344,0.55,2.83,Medium,Pallet,Warehouse_A
Item_3345,21.28,3.82,Low,Pallet,Warehouse_A
Item_3346,9.17,2.59,Medium,Bin,Warehouse_A
Item_3347,3.31,1.54,High,Bin,Warehouse_C
Item_3348,16.11,0.51,Low,Bin,Warehouse_A
Item_3349,1.28,1.32,Medium,Bin,Warehouse_C
Item_3350,28.76,0.69,Low,Pallet,Warehouse_A
Item_3351,8.32,3.0,Medium,Pallet,Warehouse_A
Item_3352,39.53,1.31,Medium,Pallet,Warehouse_A
Item_3353,46.54,1.0,Low,Pallet,Warehouse_A
Item_3354,37.06,2.28,Low,Pallet,Warehouse_A
Item_3355,41.09,3.7,Low,Pallet,Warehouse_A
Item_3356,33.98,3.44,High,Shelf,Warehouse_B
Item_3357,16.38,2.4,Medium,Shelf,Warehouse_B
Item_3358,2.57,0.43,High,Shelf,Warehouse_C
Item_3359,43.71,4.16,Medium,Pallet,Warehouse_A
Item_3360,3.01,0.55,Low,Shelf,Warehouse_C
Item_3361,41.57,1.78,Medium,Shelf,Warehouse_B
Item_3362,39.53,4.81,Low,Bin,Warehouse_A
Item_3363,36.24,2.76,Medium,Bin,Warehouse_A
Item_3364,7.23,0.76,High,Pallet,Warehouse_A
Item_3365,18.72,2.38,Medium,Pallet,Warehouse_A
Item_3366,25.99,3.51,Medium,Shelf,Warehouse_B
Item_3367,35.92,4.19,Medium,Pallet,Warehouse_A
Item_3368,6.54,1.8,Low,Bin,Warehouse_A
Item_3369,28.5,2.34,Low,Shelf,Warehouse_B
Item_3370,37.08,0.82,Low,Bin,Warehouse_A
Item_3371,10.31,4.63,Medium,Bin,Warehouse_A
Item_3372,30.54,1.99,Low,Shelf,Warehouse_B
Item_3373,2.24,3.09,Low,Shelf,Warehouse_C
Item_3374,11.08,4.66,Low,Bin,Warehouse_A
Item_3375,41.9,2.82,Low,Pallet,Warehouse_A
Item_3376,33.3,4.88,Low,Pallet,Warehouse_A
Item_3377,18.59,0.27,Low,Bin,Warehouse_A
Item_3378,8.08,2.12,Low,Shelf,Warehouse_C
Item_3379,1.04,4.05,High,Pallet,Warehouse_A
Item_3380,5.84,3.63,Medium,Shelf,Warehouse_C
Item_3381,4.19,0.49,Low,Bin,Warehouse_C
Item_3382,10.11,4.74,Low,Bin,Warehouse_A
Item_3383,7.2,4.38,Low,Shelf,Warehouse_C
Item_3384,3.9,1.95,High,Bin,Warehouse_C
Item_3385,45.02,4.3,Medium,Bin,Warehouse_A
Item_3386,29.33,1.29,Low,Pallet,Warehouse_A
Item_3387,46.87,3.22,Low,Bin,Warehouse_A
Item_3388,24.28,4.09,Low,Bin,Warehouse_A
Item_3389,35.23,3.28,High,Bin,Warehouse_A
Item_3390,14.94,3.58,High,Shelf,Warehouse_B
Item_3391,44.62,0.56,Medium,Shelf,Warehouse_B
Item_3392,32.36,4.4,Low,Bin,Warehouse_A
Item_3393,43.11,1.79,Low,Bin,Warehouse_A
Item_3394,39.09,4.79,Low,Pallet,Warehouse_A
Item_3395,44.91,1.74,Low,Pallet,Warehouse_A
Item_3396,23.16,1.5,Low,Bin,Warehouse_A
Item_3397,32.68,3.54,Low,Bin,Warehouse_A
Item_3398,4.71,2.51,Medium,Bin,Warehouse_C
Item_3399,14.8,4.97,Low,Pallet,Warehouse_A
Item_3400,7.98,4.96,Medium,Pallet,Warehouse_A
Item_3401,45.88,2.55,Low,Pallet,Warehouse_A
Item_3402,0.26,2.47,Low,Pallet,Warehouse_A
Item_3403,21.71,4.2,Low,Shelf,Warehouse_B
Item_3404,5.89,1.36,Low,Shelf,Warehouse_C
Item_3405,15.72,2.0,Low,Bin,Warehouse_A
Item_3406,43.64,3.87,Low,Bin,Warehouse_A
Item_3407,6.86,0.49,High,Pallet,Warehouse_A
Item_3408,17.69,1.09,Low,Pallet,Warehouse_A
Item_3409,7.82,2.26,Low,Pallet,Warehouse_A
Item_3410,17.08,2.06,Medium,Shelf,Warehouse_B
Item_3411,26.3,4.75,Low,Bin,Warehouse_A
Item_3412,25.91,2.92,Medium,Bin,Warehouse_A
Item_3413,29.1,2.92,Low,Shelf,Warehouse_B
Item_3414,27.61,4.83,Low,Bin,Warehouse_A
Item_3415,25.84,2.39,Medium,Pallet,Warehouse_A
Item_3416,12.68,3.77,Low,Bin,Warehouse_A
Item_3417,47.15,1.22,Medium,Bin,Warehouse_A
Item_3418,7.09,0.54,Low,Bin,Warehouse_A
Item_3419,38.56,0.91,Low,Pallet,Warehouse_A
Item_3420,19.91,0.96,Medium,Pallet,Warehouse_A
Item_3421,8.04,4.31,High,Bin,Warehouse_A
Item_3422,36.94,2.82,Low,Bin,Warehouse_A
Item_3423,2.45,1.11,Low,Shelf,Warehouse_C
Item_3424,22.68,2.69,Medium,Bin,Warehouse_A
Item_3425,12.16,3.46,Medium,Shelf,Warehouse_B
Item_3426,14.23,4.06,Medium,Shelf,Warehouse_B
Item_3427,12.17,2.18,Low,Bin,Warehouse_A
Item_3428,18.62,0.93,Medium,Bin,Warehouse_A
Item_3429,4.59,4.46,Low,Pallet,Warehouse_A
Item_3430,7.81,4.96,Medium,Pallet,Warehouse_A
Item_3431,6.09,4.68,Medium,Pallet,Warehouse_A
Item_3432,41.2,3.4,Low,Pallet,Warehouse_A
Item_3433,23.55,2.47,Low,Pallet,Warehouse_A
Item_3434,33.97,0.47,Low,Shelf,Warehouse_B
Item_3435,17.4,1.16,High,Bin,Warehouse_A
Item_3436,38.81,3.82,Medium,Bin,Warehouse_A
Item_3437,41.56,4.35,Low,Shelf,Warehouse_B
Item_3438,6.66,1.88,Low,Shelf,Warehouse_C
Item_3439,34.23,3.3,Low,Bin,Warehouse_A
Item_3440,2.23,4.72,Low,Shelf,Warehouse_C
Item_3441,15.73,1.47,Low,Bin,Warehouse_A
Item_3442,9.01,3.07,Low,Bin,Warehouse_A
Item_3443,15.69,2.97,Low,Pallet,Warehouse_A
Item_3444,25.28,2.01,Low,Bin,Warehouse_A
Item_3445,29.27,1.24,Low,Pallet,Warehouse_A
Item_3446,32.31,3.18,Low,Shelf,Warehouse_B
Item_3447,36.01,0.36,Medium,Shelf,Warehouse_B
Item_3448,12.89,2.51,Medium,Pallet,Warehouse_A
Item_3449,22.84,0.66,High,Bin,Warehouse_A
Item_3450,25.78,3.0,Low,Pallet,Warehouse_A
Item_3451,32.85,4.94,Low,Pallet,Warehouse_A
Item_3452,4.1,0.13,Medium,Shelf,Warehouse_C
Item_3453,3.89,0.33,High,Pallet,Warehouse_A
Item_3454,37.7,0.85,Low,Bin,Warehouse_A
Item_3455,18.35,1.77,Low,Shelf,Warehouse_B
Item_3456,39.5,0.47,Low,Shelf,Warehouse_B
Item_3457,42.76,4.41,Low,Bin,Warehouse_A
Item_3458,0.9,0.84,Low,Pallet,Warehouse_A
Item_3459,43.51,2.56,Low,Shelf,Warehouse_B
Item_3460,6.29,4.79,High,Shelf,Warehouse_C
Item_3461,16.05,0.49,Medium,Shelf,Warehouse_B
Item_3462,10.38,0.3,Medium,Bin,Warehouse_A
Item_3463,2.1,2.1,Low,Pallet,Warehouse_A
Item_3464,11.46,3.73,Medium,Shelf,Warehouse_B
Item_3465,1.0,3.28,Low,Pallet,Warehouse_A
Item_3466,13.55,0.33,Low,Shelf,Warehouse_B
Item_3467,18.77,3.81,Medium,Bin,Warehouse_A
Item_3468,12.06,2.78,Medium,Bin,Warehouse_A
Item_3469,1.56,4.57,Low,Bin,Warehouse_C
Item_3470,21.18,2.83,Low,Pallet,Warehouse_A
Item_3471,31.5,3.71,Medium,Shelf,Warehouse_B
Item_3472,42.94,2.88,Low,Bin,Warehouse_A
Item_3473,9.15,2.78,Medium,Shelf,Warehouse_C
Item_3474,0.24,0.51,Medium,Bin,Warehouse_C
Item_3475,2.51,2.07,Low,Bin,Warehouse_C
Item_3476,48.45,2.23,Low,Bin,Warehouse_A
Item_3477,5.95,2.06,Low,Pallet,Warehouse_A
Item_3478,16.61,1.76,Low,Pallet,Warehouse_A
Item_3479,25.02,1.65,Low,Pallet,Warehouse_A
Item_3480,19.52,2.14,Low,Bin,Warehouse_A
Item_3481,0.11,3.77,Low,Shelf,Warehouse_C
Item_3482,26.48,2.35,Medium,Bin,Warehouse_A
Item_3483,39.81,3.71,High,Pallet,Warehouse_A
Item_3484,11.59,1.97,High,Bin,Warehouse_A
Item_3485,10.96,4.02,Low,Pallet,Warehouse_A
Item_3486,20.39,3.99,Low,Shelf,Warehouse_B
Item_3487,5.49,1.29,Low,Shelf,Warehouse_C
Item_3488,45.07,0.79,Medium,Bin,Warehouse_A
Item_3489,34.2,3.43,Medium,Shelf,Warehouse_B
Item_3490,10.54,1.05,Low,Shelf,Warehouse_B
Item_3491,20.29,1.08,Low,Pallet,Warehouse_A
Item_3492,2.23,1.98,High,Pallet,Warehouse_A
Item_3493,0.15,4.03,Low,Pallet,Warehouse_A
Item_3494,32.93,4.83,Low,Pallet,Warehouse_A
Item_3495,4.82,0.88,Low,Pallet,Warehouse_A
Item_3496,19.33,0.45,Low,Shelf,Warehouse_B
Item_3497,36.47,0.48,Low,Shelf,Warehouse_B
Item_3498,1.54,4.53,Low,Bin,Warehouse_C
Item_3499,29.87,4.01,Low,Bin,Warehouse_A
Item_3500,9.09,0.99,Low,Shelf,Warehouse_C
Item_3501,39.99,4.87,Low,Pallet,Warehouse_A
Item_3502,31.46,3.6,Low,Bin,Warehouse_A
Item_3503,14.94,3.57,Medium,Bin,Warehouse_A
Item_3504,38.12,3.23,Low,Bin,Warehouse_A
Item_3505,36.58,2.89,Medium,Pallet,Warehouse_A
Item_3506,23.35,1.65,High,Shelf,Warehouse_B
Item_3507,31.59,2.98,Medium,Bin,Warehouse_A
Item_3508,8.87,1.85,Low,Shelf,Warehouse_C
Item_3509,16.66,1.16,Low,Shelf,Warehouse_B
Item_3510,6.69,2.96,Low,Pallet,Warehouse_A
Item_3511,37.02,0.15,Low,Shelf,Warehouse_B
Item_3512,18.52,4.97,High,Shelf,Warehouse_B
Item_3513,8.68,2.24,Low,Pallet,Warehouse_A
Item_3514,36.18,4.38,Low,Pallet,Warehouse_A
Item_3515,26.24,4.14,High,Shelf,Warehouse_B
Item_3516,0.89,0.23,Low,Shelf,Warehouse_C
Item_3517,5.3,0.64,Low,Bin,Warehouse_A
Item_3518,34.27,1.91,Low,Bin,Warehouse_A
Item_3519,22.77,4.61,Low,Pallet,Warehouse_A
Item_3520,37.55,4.02,Medium,Shelf,Warehouse_B
Item_3521,8.67,0.52,Low,Bin,Warehouse_A
Item_3522,3.49,4.0,Low,Shelf,Warehouse_C
Item_3523,5.71,0.41,Low,Pallet,Warehouse_A
Item_3524,26.6,3.21,High,Pallet,Warehouse_A
Item_3525,35.22,4.5,Low,Bin,Warehouse_A
Item_3526,23.21,0.9,Low,Shelf,Warehouse_B
Item_3527,23.33,0.89,Low,Pallet,Warehouse_A
Item_3528,29.88,3.85,Medium,Shelf,Warehouse_B
Item_3529,14.31,1.57,Low,Pallet,Warehouse_A
Item_3530,48.94,1.98,Medium,Bin,Warehouse_A
Item_3531,24.11,4.03,Low,Shelf,Warehouse_B
Item_3532,6.68,4.85,Low,Shelf,Warehouse_C
Item_3533,25.71,1.34,Medium,Bin,Warehouse_A
Item_3534,23.87,4.9,Low,Pallet,Warehouse_A
Item_3535,2.79,4.31,Medium,Pallet,Warehouse_A
Item_3536,8.44,1.32,Low,Pallet,Warehouse_A
Item_3537,4.28,1.44,High,Pallet,Warehouse_A
Item_3538,29.38,1.84,Low,Bin,Warehouse_A
Item_3539,16.86,1.79,Low,Bin,Warehouse_A
Item_3540,0.89,2.64,Low,Shelf,Warehouse_C
Item_3541,35.69,1.72,Low,Bin,Warehouse_A
Item_3542,9.13,2.99,Medium,Shelf,Warehouse_C
Item_3543,0.8,0.94,Medium,Shelf,Warehouse_C
Item_3544,0.68,4.44,Low,Shelf,Warehouse_C
Item_3545,40.15,0.28,Low,Shelf,Warehouse_B
Item_3546,7.93,2.41,Low,Pallet,Warehouse_A
Item_3547,22.95,0.46,Low,Shelf,Warehouse_B
Item_3548,5.24,4.23,Medium,Bin,Warehouse_A
Item_3549,5.68,4.78,Medium,Shelf,Warehouse_C
Item_3550,2.88,2.1,High,Bin,Warehouse_C
Item_3551,13.08,4.99,Medium,Shelf,Warehouse_B
Item_3552,15.79,1.54,Medium,Shelf,Warehouse_B
Item_3553,14.15,4.38,Low,Bin,Warehouse_A
Item_3554,7.83,0.33,Medium,Shelf,Warehouse_C
Item_3555,17.22,4.92,Low,Pallet,Warehouse_A
Item_3556,4.68,0.26,Medium,Pallet,Warehouse_A
Item_3557,10.32,1.42,Low,Shelf,Warehouse_B
Item_3558,7.07,2.85,Low,Bin,Warehouse_A
Item_3559,43.17,1.72,Medium,Shelf,Warehouse_B
Item_3560,6.97,1.7,Medium,Pallet,Warehouse_A
Item_3561,29.03,1.23,Medium,Pallet,Warehouse_A
Item_3562,5.74,4.6,Medium,Bin,Warehouse_A
Item_3563,21.73,4.3,Medium,Pallet,Warehouse_A
Item_3564,21.96,2.08,Low,Pallet,Warehouse_A
Item_3565,44.8,2.65,Medium,Shelf,Warehouse_B
Item_3566,48.69,2.61,Medium,Pallet,Warehouse_A
Item_3567,41.04,4.48,Low,Bin,Warehouse_A
Item_3568,37.56,1.56,Low,Shelf,Warehouse_B
Item_3569,0.95,2.52,Low,Bin,Warehouse_C
Item_3570,3.43,0.86,Low,Shelf,Warehouse_C
Item_3571,1.48,1.79,Medium,Shelf,Warehouse_C
Item_3572,1.07,2.05,Medium,Shelf,Warehouse_C
Item_3573,42.69,3.71,Medium,Shelf,Warehouse_B
Item_3574,6.94,0.74,Low,Shelf,Warehouse_C
Item_3575,9.22,0.49,Low,Shelf,Warehouse_C
Item_3576,26.82,2.56,Low,Pallet,Warehouse_A
Item_3577,26.84,3.2,Low,Pallet,Warehouse_A
Item_3578,12.13,2.09,Low,Bin,Warehouse_A
Item_3579,11.68,1.51,Low,Pallet,Warehouse_A
Item_3580,39.22,4.32,Low,Bin,Warehouse_A
Item_3581,38.1,4.19,Low,Bin,Warehouse_A
Item_3582,9.15,1.94,Low,Shelf,Warehouse_C
Item_3583,5.07,2.59,Low,Pallet,Warehouse_A
Item_3584,42.33,0.16,Medium,Shelf,Warehouse_B
Item_3585,24.24,0.28,Low,Pallet,Warehouse_A
Item_3586,0.79,1.75,Low,Bin,Warehouse_C
Item_3587,44.36,1.86,High,Bin,Warehouse_A
Item_3588,6.87,1.24,Low,Shelf,Warehouse_C
Item_3589,2.0,4.79,Low,Bin,Warehouse_C
Item_3590,1.01,2.86,Low,Bin,Warehouse_C
Item_3591,26.22,2.63,Low,Pallet,Warehouse_A
Item_3592,34.66,0.65,Low,Shelf,Warehouse_B
Item_3593,2.86,4.63,High,Shelf,Warehouse_C
Item_3594,33.17,1.38,Low,Bin,Warehouse_A
Item_3595,26.78,1.1,Low,Shelf,Warehouse_B
Item_3596,16.8,3.85,Medium,Pallet,Warehouse_A
Item_3597,13.53,2.98,Low,Pallet,Warehouse_A
Item_3598,32.94,3.31,Low,Shelf,Warehouse_B
Item_3599,14.99,4.92,Low,Shelf,Warehouse_B
Item_3600,47.48,4.01,Low,Bin,Warehouse_A
Item_3601,16.68,3.44,Low,Pallet,Warehouse_A
Item_3602,38.02,0.38,Low,Shelf,Warehouse_B
Item_3603,9.51,1.98,Low,Shelf,Warehouse_C
Item_3604,4.02,4.18,Medium,Pallet,Warehouse_A
Item_3605,14.29,0.54,Low,Bin,Warehouse_A
Item_3606,35.21,0.99,High,Bin,Warehouse_A
Item_3607,10.44,2.8,Low,Bin,Warehouse_A
Item_3608,10.25,1.38,Low,Bin,Warehouse_A
Item_3609,37.67,4.62,Medium,Shelf,Warehouse_B
Item_3610,35.97,0.13,Low,Bin,Warehouse_A
Item_3611,5.27,2.27,Medium,Shelf,Warehouse_C
Item_3612,5.87,1.33,Low,Pallet,Warehouse_A
Item_3613,32.49,1.67,Low,Shelf,Warehouse_B
Item_3614,26.35,1.95,Low,Bin,Warehouse_A
Item_3615,37.15,3.42,Low,Shelf,Warehouse_B
Item_3616,20.87,2.37,Low,Pallet,Warehouse_A
Item_3617,38.47,4.41,High,Pallet,Warehouse_A
Item_3618,10.29,4.0,Low,Bin,Warehouse_A
Item_3619,28.1,0.98,Low,Pallet,Warehouse_A
Item_3620,7.3,1.47,Low,Bin,Warehouse_A
Item_3621,45.31,1.11,Medium,Shelf,Warehouse_B
Item_3622,43.58,2.61,Low,Bin,Warehouse_A
Item_3623,41.04,3.83,High,Bin,Warehouse_A
Item_3624,46.82,0.55,Low,Pallet,Warehouse_A
Item_3625,36.18,0.13,Low,Bin,Warehouse_A
Item_3626,31.04,1.58,Medium,Pallet,Warehouse_A
Item_3627,7.24,3.75,Medium,Bin,Warehouse_A
Item_3628,30.5,1.7,Low,Bin,Warehouse_A
Item_3629,39.71,3.02,High,Pallet,Warehouse_A
Item_3630,45.17,2.4,Low,Shelf,Warehouse_B
Item_3631,2.83,0.97,Low,Bin,Warehouse_C
Item_3632,24.78,2.11,Medium,Shelf,Warehouse_B
Item_3633,31.97,2.2,Medium,Pallet,Warehouse_A
Item_3634,22.55,3.31,High,Bin,Warehouse_A
Item_3635,5.91,3.82,Medium,Shelf,Warehouse_C
Item_3636,3.97,0.15,Low,Bin,Warehouse_C
Item_3637,2.91,2.0,Low,Bin,Warehouse_C
Item_3638,2.9,1.82,Low,Shelf,Warehouse_C
Item_3639,32.05,4.59,High,Pallet,Warehouse_A
Item_3640,6.01,1.06,Medium,Bin,Warehouse_A
Item_3641,45.08,3.27,Low,Pallet,Warehouse_A
Item_3642,6.08,2.78,Low,Shelf,Warehouse_C
Item_3643,8.61,3.89,Low,Shelf,Warehouse_C
Item_3644,7.81,4.97,Low,Shelf,Warehouse_C
Item_3645,18.08,1.49,Medium,Pallet,Warehouse_A
Item_3646,25.99,0.67,Medium,Bin,Warehouse_A
Item_3647,7.11,3.35,Low,Pallet,Warehouse_A
Item_3648,33.28,3.78,Medium,Shelf,Warehouse_B
Item_3649,24.07,3.78,Low,Pallet,Warehouse_A
Item_3650,44.62,4.4,High,Pallet,Warehouse_A
Item_3651,31.77,0.88,Low,Pallet,Warehouse_A
Item_3652,41.53,4.23,Low,Bin,Warehouse_A
Item_3653,13.28,0.98,Low,Shelf,Warehouse_B
Item_3654,12.75,2.32,High,Pallet,Warehouse_A
Item_3655,40.45,1.81,Medium,Pallet,Warehouse_A
Item_3656,17.25,1.08,Low,Pallet,Warehouse_A
Item_3657,6.79,3.54,Medium,Shelf,Warehouse_C
Item_3658,0.61,0.22,Low,Bin,Warehouse_C
Item_3659,41.52,2.82,High,Shelf,Warehouse_B
Item_3660,2.36,3.51,Low,Bin,Warehouse_C
Item_3661,1.81,1.63,Low,Shelf,Warehouse_C
Item_3662,7.98,1.78,Low,Pallet,Warehouse_A
Item_3663,15.44,2.4,Medium,Bin,Warehouse_A
Item_3664,17.14,4.9,Low,Pallet,Warehouse_A
Item_3665,22.33,1.32,Low,Pallet,Warehouse_A
Item_3666,6.14,3.19,High,Bin,Warehouse_A
Item_3667,15.43,1.95,Low,Shelf,Warehouse_B
Item_3668,42.5,3.16,High,Shelf,Warehouse_B
Item_3669,36.95,1.29,Low,Shelf,Warehouse_B
Item_3670,5.54,2.49,Low,Shelf,Warehouse_C
Item_3671,14.84,4.1,Low,Shelf,Warehouse_B
Item_3672,20.22,3.0,Medium,Pallet,Warehouse_A
Item_3673,10.52,0.31,High,Bin,Warehouse_A
Item_3674,28.12,3.22,Low,Shelf,Warehouse_B
Item_3675,40.35,4.23,Medium,Bin,Warehouse_A
Item_3676,31.57,3.84,High,Pallet,Warehouse_A
Item_3677,1.65,0.69,Low,Shelf,Warehouse_C
Item_3678,22.83,3.63,Low,Shelf,Warehouse_B
Item_3679,49.79,3.85,Low,Pallet,Warehouse_A
Item_3680,10.7,4.91,High,Shelf,Warehouse_B
Item_3681,29.65,3.48,High,Bin,Warehouse_A
Item_3682,39.77,0.39,Low,Pallet,Warehouse_A
Item_3683,5.18,1.95,Medium,Pallet,Warehouse_A
Item_3684,8.57,3.6,Medium,Bin,Warehouse_A
Item_3685,6.29,4.08,High,Bin,Warehouse_A
Item_3686,19.34,2.63,Low,Bin,Warehouse_A
Item_3687,14.87,2.37,Medium,Bin,Warehouse_A
Item_3688,1.11,4.68,Medium,Pallet,Warehouse_A
Item_3689,23.52,2.14,Medium,Pallet,Warehouse_A
Item_3690,28.02,3.9,Low,Bin,Warehouse_A
Item_3691,32.74,4.7,Low,Shelf,Warehouse_B
Item_3692,15.44,3.71,Low,Shelf,Warehouse_B
Item_3693,22.76,2.83,Low,Shelf,Warehouse_B
Item_3694,11.25,2.08,Medium,Shelf,Warehouse_B
Item_3695,40.92,1.37,Medium,Pallet,Warehouse_A
Item_3696,12.37,3.49,Low,Bin,Warehouse_A
Item_3697,21.27,0.35,Low,Bin,Warehouse_A
Item_3698,10.73,2.24,High,Shelf,Warehouse_B
Item_3699,0.75,2.98,High,Bin,Warehouse_C
Item_3700,29.31,2.22,High,Pallet,Warehouse_A
Item_3701,45.27,1.59,High,Shelf,Warehouse_B
Item_3702,30.33,4.59,Medium,Bin,Warehouse_A
Item_3703,21.69,1.18,Low,Shelf,Warehouse_B
Item_3704,39.58,4.61,Low,Shelf,Warehouse_B
Item_3705,35.36,1.33,Low,Pallet,Warehouse_A
Item_3706,12.0,3.99,Medium,Pallet,Warehouse_A
Item_3707,45.53,1.23,Medium,Bin,Warehouse_A
Item_3708,35.47,2.93,Low,Bin,Warehouse_A
Item_3709,40.96,4.8,Medium,Shelf,Warehouse_B
Item_3710,47.36,4.38,Medium,Bin,Warehouse_A
